Order_ID,Customer_ID,Fecha_de_compra,Categoría_producto,Producto,Precio_unitario,Cantidad,Total_venta,Método_de_pago,Ubicación_cliente,Dispositivo_de_compra,Fuente_de_tráfico,Tiempo_de_navegación,Descuento_aplicado,Satisfacción_cliente
890,4399,2024-02-18 06:21:00,Electrónica,Teclado,192.63,1,192.63,Tarjeta de crédito,"Ciudad 23, País 9",Móvil,Referido,21,No,1
891,4088,2024-01-14 21:24:00,Electrónica,Laptop,69.71,3,209.13,PayPal,"Ciudad 6, País 2",Tablet,Redes Sociales,29,No,3
892,5382,2024-02-06 17:33:00,Electrónica,Smartphone,304.6,4,1218.4,Tarjeta de crédito,"Ciudad 6, País 8",PC,Redes Sociales,25,No,1
893,8114,2024-02-01 16:28:00,Hogar,Silla,490.23,1,490.23,Transferencia bancaria,"Ciudad 22, País 3",Móvil,Redes Sociales,6,No,2
894,7909,2024-01-13 12:49:00,Belleza,Perfume,46.35,5,231.75,Tarjeta de crédito,"Ciudad 28, País 4",Tablet,Orgánico,23,No,4
895,1731,2024-01-16 11:43:00,Belleza,Crema,73.75,4,295.0,Tarjeta de crédito,"Ciudad 2, País 8",Móvil,Redes Sociales,27,No,3
896,8826,2024-02-05 03:49:00,Juguetes,Carro de juguete,209.87,2,419.74,Transferencia bancaria,"Ciudad 37, País 1",Móvil,Orgánico,21,No,5
897,9333,2024-01-31 17:25:00,Hogar,Lámpara,173.09,3,519.27,Tarjeta de crédito,"Ciudad 12, País 7",PC,Pago,4,Sí,5
898,3690,2024-02-10 19:54:00,Juguetes,Peluche,166.24,2,332.48,Transferencia bancaria,"Ciudad 17, País 9",Tablet,Redes Sociales,15,Sí,5
899,2762,2024-02-05 02:26:00,Hogar,Sofá,147.55,4,590.2,Tarjeta de crédito,"Ciudad 48, País 9",PC,Referido,16,No,5
900,8241,2024-02-08 00:43:00,Juguetes,Muñeca,233.52,3,700.56,Criptomoneda,"Ciudad 47, País 4",Móvil,Orgánico,5,Sí,5
901,1317,2024-01-04 20:15:00,Deportes,Casco,88.03,2,176.06,PayPal,"Ciudad 8, País 4",Tablet,Pago,13,No,4
902,6207,2024-02-13 00:42:00,Belleza,Crema,404.25,4,1617.0,Transferencia bancaria,"Ciudad 30, País 6",Móvil,Referido,10,No,3
903,2738,2024-02-05 12:19:00,Juguetes,LEGO,300.31,1,300.31,PayPal,"Ciudad 24, País 2",Móvil,Referido,1,Sí,2
904,2781,2024-01-07 15:14:00,Hogar,Mesa,83.69,4,334.76,Criptomoneda,"Ciudad 2, País 7",Tablet,Pago,8,Sí,1
905,2806,2024-01-18 18:01:00,Ropa,Chaqueta,432.24,1,432.24,Tarjeta de crédito,"Ciudad 3, País 1",Móvil,Orgánico,27,Sí,1
906,3555,2024-01-27 06:58:00,Electrónica,Teclado,356.05,5,1780.25,Transferencia bancaria,"Ciudad 50, País 5",Tablet,Redes Sociales,12,Sí,4
907,5031,2024-01-21 16:18:00,Deportes,Balón,291.8,5,1459.0,Criptomoneda,"Ciudad 5, País 2",Tablet,Pago,17,No,5
908,8366,2024-03-01 07:04:00,Juguetes,LEGO,188.21,1,188.21,Criptomoneda,"Ciudad 34, País 4",Tablet,Pago,16,Sí,1
909,7447,2024-02-02 02:39:00,Belleza,Perfume,405.98,2,811.96,Tarjeta de crédito,"Ciudad 29, País 1",Tablet,Redes Sociales,9,No,4
910,6850,2024-01-29 04:13:00,Electrónica,Smartphone,210.99,4,843.96,Tarjeta de crédito,"Ciudad 18, País 3",PC,Redes Sociales,5,No,3
911,1191,2024-01-13 02:01:00,Belleza,Perfume,115.31,4,461.24,Criptomoneda,"Ciudad 30, País 6",PC,Orgánico,20,Sí,3
912,2702,2024-02-25 16:29:00,Hogar,Sofá,185.98,3,557.94,PayPal,"Ciudad 30, País 4",Tablet,Orgánico,6,No,3
913,9849,2024-02-20 04:34:00,Hogar,Mesa,240.53,5,1202.65,PayPal,"Ciudad 24, País 2",Tablet,Pago,3,Sí,1
914,1744,2024-01-12 01:44:00,Ropa,Zapatos,180.29,2,360.58,Tarjeta de crédito,"Ciudad 9, País 8",Tablet,Redes Sociales,18,Sí,4
915,4483,2024-01-19 14:44:00,Electrónica,Monitor,468.63,2,937.26,Tarjeta de crédito,"Ciudad 9, País 3",Móvil,Pago,24,Sí,4
916,5194,2024-01-07 01:12:00,Belleza,Crema,131.22,5,656.1,PayPal,"Ciudad 13, País 10",PC,Pago,25,No,3
917,5525,2024-02-17 23:52:00,Juguetes,Peluche,427.78,5,2138.9,PayPal,"Ciudad 22, País 6",Móvil,Referido,21,Sí,1
918,5526,2024-02-16 01:54:00,Electrónica,Laptop,206.98,3,620.94,PayPal,"Ciudad 9, País 8",Tablet,Pago,22,Sí,1
919,2369,2024-01-29 14:36:00,Deportes,Raqueta,267.06,1,267.06,Tarjeta de crédito,"Ciudad 9, País 1",PC,Referido,29,Sí,2
920,9954,2024-02-10 02:56:00,Ropa,Zapatos,369.26,1,369.26,Tarjeta de crédito,"Ciudad 5, País 1",PC,Referido,3,Sí,4
921,2774,2024-01-06 10:02:00,Hogar,Lámpara,498.82,4,1995.28,PayPal,"Ciudad 45, País 8",Móvil,Pago,17,Sí,1
922,5297,2024-01-08 22:22:00,Deportes,Balón,439.34,3,1318.02,Tarjeta de crédito,"Ciudad 30, País 4",Tablet,Redes Sociales,22,No,4
923,5569,2024-02-02 20:03:00,Electrónica,Monitor,207.54,5,1037.7,PayPal,"Ciudad 49, País 8",PC,Orgánico,18,Sí,2
924,5158,2024-01-03 12:33:00,Ropa,Gorra,433.96,2,867.92,Tarjeta de crédito,"Ciudad 6, País 8",PC,Pago,25,No,1
925,6730,2024-02-07 00:51:00,Ropa,Zapatos,46.55,3,139.65,Criptomoneda,"Ciudad 14, País 4",Móvil,Pago,24,No,4
926,2913,2024-02-07 01:13:00,Juguetes,Rompecabezas,89.16,5,445.8,Transferencia bancaria,"Ciudad 38, País 7",Tablet,Pago,5,Sí,1
927,7344,2024-02-08 14:31:00,Deportes,Balón,489.42,3,1468.26,Tarjeta de crédito,"Ciudad 5, País 1",PC,Orgánico,10,Sí,4
928,6684,2024-02-07 07:21:00,Ropa,Zapatos,191.35,2,382.7,Transferencia bancaria,"Ciudad 23, País 10",PC,Orgánico,20,Sí,3
929,1139,2024-01-09 00:36:00,Hogar,Cafetera,277.96,5,1389.8,Tarjeta de crédito,"Ciudad 8, País 1",Móvil,Pago,21,Sí,5
930,7641,2024-02-17 02:48:00,Ropa,Pantalón,443.53,4,1774.12,Tarjeta de crédito,"Ciudad 20, País 8",PC,Orgánico,23,Sí,4
931,5928,2024-01-19 16:07:00,Juguetes,Carro de juguete,489.54,1,489.54,PayPal,"Ciudad 47, País 7",Tablet,Redes Sociales,18,No,2
932,6786,2024-01-15 11:50:00,Deportes,Bicicleta,242.72,4,970.88,Tarjeta de crédito,"Ciudad 32, País 3",Móvil,Redes Sociales,25,Sí,5
933,5781,2024-01-22 07:18:00,Belleza,Crema,474.67,4,1898.68,Tarjeta de crédito,"Ciudad 19, País 7",Tablet,Referido,25,Sí,4
934,4754,2024-01-24 20:10:00,Belleza,Shampoo,282.8,1,282.8,Transferencia bancaria,"Ciudad 14, País 2",Móvil,Referido,19,Sí,4
935,2169,2024-01-16 15:22:00,Deportes,Balón,398.73,1,398.73,Criptomoneda,"Ciudad 44, País 3",PC,Orgánico,29,Sí,1
936,6638,2024-02-29 02:16:00,Juguetes,Peluche,480.76,5,2403.8,Criptomoneda,"Ciudad 26, País 9",Tablet,Referido,19,Sí,1
937,7889,2024-02-02 02:59:00,Ropa,Chaqueta,400.91,4,1603.64,Criptomoneda,"Ciudad 44, País 4",PC,Referido,15,No,2
938,8277,2024-01-19 02:34:00,Belleza,Crema,495.26,3,1485.78,Criptomoneda,"Ciudad 39, País 10",PC,Redes Sociales,13,Sí,1
939,9191,2024-02-23 16:55:00,Belleza,Afeitadora,497.13,5,2485.65,PayPal,"Ciudad 18, País 10",Tablet,Pago,18,No,3
940,6796,2024-01-23 09:58:00,Juguetes,Rompecabezas,479.91,2,959.82,Tarjeta de crédito,"Ciudad 33, País 7",Tablet,Redes Sociales,27,No,4
941,1726,2024-02-24 16:42:00,Hogar,Lámpara,8.34,1,8.34,Criptomoneda,"Ciudad 42, País 1",Tablet,Pago,27,Sí,3
942,9500,2024-02-21 10:48:00,Deportes,Raqueta,224.95,2,449.9,Transferencia bancaria,"Ciudad 1, País 2",Tablet,Orgánico,16,No,3
943,6386,2024-01-18 17:42:00,Deportes,Casco,459.79,1,459.79,Criptomoneda,"Ciudad 9, País 1",PC,Redes Sociales,30,No,5
944,6898,2024-02-01 13:30:00,Deportes,Balón,384.24,2,768.48,Criptomoneda,"Ciudad 35, País 1",PC,Referido,23,Sí,1
945,3923,2024-01-30 18:35:00,Hogar,Silla,47.39,5,236.95,PayPal,"Ciudad 16, País 7",PC,Pago,21,No,2
946,3713,2024-02-23 18:11:00,Deportes,Casco,251.2,1,251.2,Transferencia bancaria,"Ciudad 9, País 3",Móvil,Redes Sociales,25,No,4
947,9620,2024-01-08 16:38:00,Ropa,Chaqueta,285.89,5,1429.45,Transferencia bancaria,"Ciudad 45, País 6",Móvil,Orgánico,21,No,4
948,2727,2024-01-05 23:53:00,Deportes,Pesas,216.56,4,866.24,PayPal,"Ciudad 17, País 5",Móvil,Redes Sociales,16,Sí,5
949,1657,2024-01-16 19:00:00,Ropa,Zapatos,141.98,1,141.98,Tarjeta de crédito,"Ciudad 3, País 7",Tablet,Referido,25,No,2
950,5143,2024-02-11 20:30:00,Hogar,Sofá,298.69,1,298.69,PayPal,"Ciudad 11, País 6",Tablet,Orgánico,18,No,2
951,1532,2024-02-01 01:41:00,Juguetes,LEGO,43.78,2,87.56,Criptomoneda,"Ciudad 48, País 1",Tablet,Orgánico,29,No,5
952,6294,2024-02-20 09:55:00,Ropa,Zapatos,81.77,1,81.77,Tarjeta de crédito,"Ciudad 9, País 8",Móvil,Pago,5,Sí,3
953,4065,2024-02-01 22:41:00,Juguetes,Carro de juguete,411.53,4,1646.12,Transferencia bancaria,"Ciudad 9, País 8",PC,Redes Sociales,21,No,3
954,2815,2024-02-11 03:37:00,Belleza,Crema,132.68,3,398.04,PayPal,"Ciudad 16, País 10",Móvil,Pago,30,No,3
955,8895,2024-01-16 19:21:00,Ropa,Gorra,400.55,1,400.55,Transferencia bancaria,"Ciudad 35, País 9",Móvil,Referido,13,No,4
956,1817,2024-01-13 11:48:00,Ropa,Chaqueta,472.42,4,1889.68,Tarjeta de crédito,"Ciudad 31, País 4",PC,Pago,21,Sí,2
957,9429,2024-02-27 06:10:00,Hogar,Mesa,489.32,1,489.32,PayPal,"Ciudad 45, País 5",PC,Pago,5,Sí,3
958,8011,2024-02-09 03:24:00,Electrónica,Auriculares,111.65,5,558.25,PayPal,"Ciudad 34, País 5",PC,Referido,5,No,2
959,9198,2024-02-10 23:01:00,Ropa,Pantalón,81.74,1,81.74,Criptomoneda,"Ciudad 6, País 3",PC,Referido,14,No,2
960,8048,2024-01-28 12:12:00,Hogar,Sofá,325.21,5,1626.05,Criptomoneda,"Ciudad 1, País 7",PC,Redes Sociales,12,Sí,5
961,7947,2024-02-25 09:24:00,Juguetes,LEGO,265.04,1,265.04,Criptomoneda,"Ciudad 9, País 8",Móvil,Orgánico,3,No,2
962,8304,2024-02-25 18:19:00,Juguetes,Muñeca,329.37,5,1646.85,Tarjeta de crédito,"Ciudad 13, País 8",Tablet,Referido,17,No,1
963,2288,2024-02-13 12:51:00,Deportes,Casco,269.82,4,1079.28,Transferencia bancaria,"Ciudad 39, País 2",Móvil,Referido,14,Sí,1
964,8951,2024-01-15 07:59:00,Deportes,Raqueta,368.33,1,368.33,Tarjeta de crédito,"Ciudad 35, País 1",Móvil,Pago,28,No,4
965,1498,2024-01-25 12:24:00,Belleza,Shampoo,203.27,5,1016.35,PayPal,"Ciudad 40, País 9",PC,Orgánico,6,No,3
966,4775,2024-01-30 14:05:00,Electrónica,Smartphone,410.16,2,820.32,Tarjeta de crédito,"Ciudad 43, País 6",Móvil,Orgánico,19,Sí,3
967,9455,2024-02-05 04:41:00,Hogar,Sofá,109.71,4,438.84,PayPal,"Ciudad 49, País 2",Tablet,Redes Sociales,7,No,4
968,5945,2024-01-12 02:40:00,Hogar,Lámpara,465.4,2,930.8,Transferencia bancaria,"Ciudad 43, País 5",Tablet,Referido,12,No,4
969,3681,2024-01-30 14:59:00,Hogar,Silla,316.99,1,316.99,Criptomoneda,"Ciudad 17, País 1",Móvil,Redes Sociales,16,No,2
970,3724,2024-01-15 20:46:00,Belleza,Perfume,450.76,1,450.76,Transferencia bancaria,"Ciudad 23, País 9",Tablet,Orgánico,29,No,5
971,3739,2024-02-06 06:51:00,Hogar,Sofá,261.29,1,261.29,Tarjeta de crédito,"Ciudad 16, País 1",PC,Orgánico,1,Sí,3
972,8737,2024-02-17 18:55:00,Electrónica,Monitor,377.26,3,1131.78,Transferencia bancaria,"Ciudad 23, País 1",Móvil,Orgánico,24,Sí,2
973,2712,2024-01-19 02:27:00,Deportes,Pesas,312.68,2,625.36,Tarjeta de crédito,"Ciudad 43, País 7",PC,Referido,8,Sí,3
974,9075,2024-02-12 22:01:00,Juguetes,Carro de juguete,32.69,5,163.45,Transferencia bancaria,"Ciudad 4, País 7",PC,Redes Sociales,26,Sí,2
975,1245,2024-02-10 13:58:00,Electrónica,Auriculares,309.85,5,1549.25,Criptomoneda,"Ciudad 7, País 8",PC,Orgánico,24,No,2
976,6189,2024-01-20 12:47:00,Belleza,Shampoo,456.88,1,456.88,Transferencia bancaria,"Ciudad 23, País 7",PC,Referido,27,Sí,4
977,8485,2024-02-16 21:59:00,Belleza,Perfume,5.08,3,15.24,Criptomoneda,"Ciudad 25, País 4",PC,Redes Sociales,1,Sí,1
978,9933,2024-01-16 16:28:00,Belleza,Maquillaje,221.61,1,221.61,Tarjeta de crédito,"Ciudad 21, País 3",Móvil,Orgánico,22,No,2
979,1685,2024-02-15 02:05:00,Ropa,Camisa,365.13,2,730.26,Transferencia bancaria,"Ciudad 31, País 10",PC,Referido,22,Sí,4
980,6163,2024-02-21 04:53:00,Hogar,Silla,442.13,2,884.26,Tarjeta de crédito,"Ciudad 48, País 4",Tablet,Orgánico,30,Sí,2
981,6910,2024-02-22 10:27:00,Deportes,Pesas,378.78,2,757.56,Tarjeta de crédito,"Ciudad 39, País 8",PC,Referido,17,No,4
982,9817,2024-01-29 23:32:00,Deportes,Pesas,91.1,5,455.5,Criptomoneda,"Ciudad 32, País 3",Tablet,Redes Sociales,19,No,2
983,6368,2024-01-13 19:32:00,Electrónica,Monitor,82.29,3,246.87,Criptomoneda,"Ciudad 40, País 4",PC,Referido,27,No,3
984,7936,2024-01-12 01:08:00,Juguetes,Muñeca,108.36,2,216.72,Tarjeta de crédito,"Ciudad 46, País 6",PC,Referido,28,No,3
985,6945,2024-02-22 18:29:00,Electrónica,Auriculares,61.04,4,244.16,PayPal,"Ciudad 14, País 9",Móvil,Pago,24,No,3
986,9543,2024-01-05 07:21:00,Belleza,Maquillaje,67.43,5,337.15,Criptomoneda,"Ciudad 13, País 6",Tablet,Redes Sociales,12,No,1
987,3537,2024-01-22 09:16:00,Ropa,Pantalón,390.61,3,1171.83,Tarjeta de crédito,"Ciudad 45, País 1",Móvil,Pago,20,Sí,2
988,4622,2024-02-05 05:27:00,Juguetes,Rompecabezas,167.17,3,501.51,Tarjeta de crédito,"Ciudad 1, País 4",Móvil,Pago,11,Sí,2
989,2418,2024-02-25 13:49:00,Deportes,Balón,189.32,3,567.96,Criptomoneda,"Ciudad 12, País 6",PC,Orgánico,8,Sí,3
990,8242,2024-02-28 14:27:00,Juguetes,LEGO,107.05,3,321.15,Transferencia bancaria,"Ciudad 8, País 9",PC,Orgánico,21,No,1
991,4502,2024-01-12 07:47:00,Deportes,Pesas,410.72,1,410.72,Criptomoneda,"Ciudad 36, País 6",Tablet,Redes Sociales,26,Sí,1
992,6632,2024-01-09 07:56:00,Belleza,Crema,43.46,2,86.92,PayPal,"Ciudad 38, País 5",Tablet,Referido,15,Sí,1
993,3889,2024-02-03 00:49:00,Electrónica,Teclado,213.14,1,213.14,Criptomoneda,"Ciudad 8, País 3",Móvil,Referido,12,Sí,5
994,4189,2024-01-12 17:51:00,Belleza,Shampoo,174.76,3,524.28,Criptomoneda,"Ciudad 28, País 5",PC,Pago,30,No,1
995,1408,2024-02-16 09:07:00,Electrónica,Laptop,152.54,5,762.7,PayPal,"Ciudad 44, País 6",Móvil,Orgánico,11,Sí,3
996,1341,2024-01-28 18:36:00,Ropa,Chaqueta,459.16,2,918.32,Criptomoneda,"Ciudad 12, País 8",Móvil,Orgánico,12,Sí,3
997,8173,2024-02-08 19:56:00,Electrónica,Teclado,353.08,4,1412.32,Tarjeta de crédito,"Ciudad 4, País 10",PC,Redes Sociales,9,No,2
998,4988,2024-02-02 20:47:00,Hogar,Sofá,211.82,2,423.64,Criptomoneda,"Ciudad 7, País 3",PC,Redes Sociales,23,Sí,2
999,2069,2024-02-14 10:37:00,Deportes,Balón,223.87,5,1119.35,PayPal,"Ciudad 7, País 5",Tablet,Pago,24,No,5
1000,5866,2024-01-29 12:07:00,Deportes,Raqueta,36.34,5,181.7,Transferencia bancaria,"Ciudad 39, País 7",Tablet,Pago,15,No,5
